"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"146802",0.0152590856709679,0.898298965418472,0.319353827811358,0.749862047890174,0.875573351583978,-6.87308256253891
"105378460",0.0200946332943017,1.57970892343141,0.319320462456017,0.749887300535505,0.875573351583978,-6.87309317354565
"107987065",-0.0150343291548835,0.306722723264893,-0.319250227527234,0.749940458885659,0.875587412584776,-6.87311550636825
"100996583",0.0147000859089785,1.04357651150448,0.319215149978719,0.749967008298559,0.875587412584776,-6.87312665825021
"56957",0.00831498474515692,2.82593342630838,0.319125848163166,0.750034600196943,0.875626824841975,-6.87315504363006
"100996660",0.00880814629320298,1.69005900189792,0.318996653547661,0.750132390094797,0.875701486564723,-6.873196095254
"439936",0.0212351028491328,0.458808637692749,0.318927531526994,0.750184711550319,0.875723064272541,-6.87321805197735
"81794",0.0138620362235369,2.24556780060735,0.318845052911021,0.750247144709632,0.875756443330715,-6.87324424522664
"1758",0.011251681861237,0.138740359149547,0.318762100574631,0.750309938122254,0.875790239879305,-6.87327058209352
"2868",0.00976728597540882,2.22640022244814,0.318568850772518,0.75045623118813,0.875921492948577,-6.87333191119568
"26084",0.0157798563331908,2.17630804893026,0.318413314108314,0.750573981407269,0.876019420890237,-6.8733812448046
"6865",-0.0167580908408605,1.46841376595382,-0.318313303517211,0.750649698286233,0.876068283727066,-6.87341295376834
"107984016",-0.0139410533074573,1.10185767063137,-0.318238509911199,0.750706325257141,0.876094863710986,-6.87343666103199
"79633",0.0217005009562845,2.73106363427506,0.318071845526353,0.750832513367644,0.87619829144952,-6.87348946848194
"7840",0.0109940414797421,2.47699646295771,0.318013694402813,0.750876543435808,0.87619829144952,-6.87350788710773
"643072",0.00803919875990695,2.23648372635875,0.317987313042739,0.750896518781256,0.87619829144952,-6.87351624195755
"107987361",0.0143146962579424,1.14794485631082,0.31793159639712,0.75093870666871,0.87619863543123,-6.87353388487626
"4311",0.015725933824711,2.80171662546021,0.317897497864358,0.750964525985321,0.87619863543123,-6.87354468080221
"143686",0.0145003098463749,2.83060305531219,0.317792447651276,0.751044071490794,0.876216555887144,-6.87357793344793
"932",-0.0191304276084568,0.367190783793043,-0.317787789343755,0.751047598888892,0.876216555887144,-6.87357940773671
"80317",0.00972324765974314,2.21034503603412,0.317655959223605,0.751147426444613,0.876293517687819,-6.87362112116572
"113219455",-0.0144498816469523,0.366940569283808,-0.317516370727005,0.751253133565243,0.876377331380144,-6.87366527064262
"100500837",0.0305959135752527,1.75298150608521,0.317449572450822,0.751303720012198,0.87639683917406,-6.87368639094945
"85388",0.0162862807243676,1.23485376540566,0.317230884655875,0.751469340191681,0.876550526171213,-6.87375550469786
"101927496",0.0145057964943432,0.316016477391127,0.317089829419475,0.75157617255519,0.876561616761519,-6.8738000583373
"101927999",-0.0274711413506743,1.46581698469297,-0.317046014986154,0.751609357692764,0.876561616761519,-6.87381389351484
"145195",0.0188720042743215,0.730779940673315,0.317013251165921,0.75163417337724,0.876561616761519,-6.87382423801921
"105378973",0.0257709508763126,1.05769761056267,0.317002318759089,0.751642453762309,0.876561616761519,-6.87382768946489
"5326",0.00846206190759382,2.62202633620914,0.316982445885158,0.751657505878363,0.876561616761519,-6.87383396318098
"57496",0.0137834930738068,3.03796168981631,0.316940603482388,0.751689198470918,0.876561616761519,-6.87384717122699
"1106",0.0114206286834491,3.24650703169169,0.316905298439977,0.751715939814728,0.876561616761519,-6.87385831432378
"84765",0.00967392073038351,2.81186464111922,0.316679905619168,0.751886667755891,0.876721196734511,-6.87392942434424
"642826",-0.0184327026281298,1.79580590867542,-0.316508761512153,0.752016312194788,0.876832859956799,-6.87398338548403
"107985184",-0.0194119613166782,1.36860572143856,-0.316344709423697,0.752140590942829,0.876933466366843,-6.87403508318654
"105369339",-0.0163367091342183,0.547020326003552,-0.316305405896413,0.752170366553755,0.876933466366843,-6.87404746492433
"641808",0.0122865717396131,1.5622786495304,0.315948509809764,0.752440761326399,0.877209194248714,-6.87415982709748
"100289341",0.0106742804514394,1.61777479611448,0.315724768592187,0.752610289764659,0.877271009965648,-6.87423020329633
"100289511",0.02239272514739,2.30241315472993,0.315722528692189,0.752611986994951,0.877271009965648,-6.87423090758911
"2151",0.0198141505944479,1.9091201175039,0.315714365082023,0.752618172784209,0.877271009965648,-6.8742334744345
"92346",0.0140686188874078,1.7527363926701,0.315668751616064,0.752652735641842,0.877271009965648,-6.8742478152413
"100506451",-0.00779975478072333,1.93683453895869,-0.315654845330931,0.752663273001439,0.877271009965648,-6.8742521869453
"102723395",-0.0231033427577657,0.690536766777323,-0.315558179243568,0.752736522124789,0.877278770804002,-6.87428257044396
"102723322",-0.0147669282540548,0.327974921568432,-0.315556588712063,0.752737727375335,0.877278770804002,-6.87428307029245
"105378690",0.0144005307902442,0.355183312250084,0.31549563244636,0.75278391841351,0.877293097155925,-6.87430222482144
"9363",0.0162393904949081,1.58399309089481,0.315296202886926,0.752935047074085,0.877427314783475,-6.87436486653587
"1411",-0.014073320879443,0.459995680602833,-0.31525417837202,0.752966894668709,0.877427314783475,-6.87437806157692
"60494",0.0136140072478493,1.3257210580064,0.315171152010414,0.753029816092471,0.877461127441385,-6.87440412539347
"388906",-0.0141036129580077,0.314724278960292,-0.315119478231484,0.753068977836699,0.877467252551158,-6.87442034347711
"11069",0.0180983952548016,2.48807581388668,0.315034018286946,0.753133746337557,0.877503212462452,-6.87444715969544
"105369905",0.0154682457727569,0.266567431097012,0.314939719018418,0.753205216032158,0.877546976586335,-6.87447674114798
"102191832",0.0302293067097901,1.35264862931217,0.314817481856714,0.753297863114813,0.877615409084873,-6.87451507348581
"1508",0.009810504416326,4.23603024732542,0.314607679072322,0.753456887073146,0.877667090919798,-6.87458083087052
"139081",0.023060580736577,0.511664473102594,0.314519284201822,0.753523890784826,0.877667090919798,-6.87460852290073
"3232",0.0189699175011027,0.577704517704398,0.314465268268956,0.753564836028286,0.877667090919798,-6.87462544099395
"81031",0.0141783079965069,2.19636348214881,0.314426359776194,0.75359432993922,0.877667090919798,-6.87463762555396
"1813",-0.0139273391832016,0.33271583378289,-0.314365944334827,0.753640127540101,0.877667090919798,-6.87465654223249
"107985076",0.0151360250842065,0.586130683648104,0.31434443488457,0.753656432874476,0.877667090919798,-6.87466327617994
"100132963",0.0150875712362911,0.496431501198715,0.314330022814596,0.753667358070199,0.877667090919798,-6.8746677878984
"105372449",0.0163725469715175,0.802927478276581,0.314284897494173,0.753701566035937,0.877667090919798,-6.87468191310618
"27340",0.0109770326054669,2.603553102681,0.314284742803305,0.753701683302645,0.877667090919798,-6.87468196152431
"149473",0.0135729684364646,1.48994236552439,0.314259748890988,0.753720630545623,0.877667090919798,-6.87468978428755
"100533182",0.0113395354261859,1.17989224880964,0.31420467773782,0.753762379100449,0.877667090919798,-6.87470701863554
"202559",-0.015886125800152,0.614973851988941,-0.314186294571621,0.753776315244565,0.877667090919798,-6.87471277091928
"102724858",0.0232482855161463,0.406791613602059,0.314143022695673,0.75380911965733,0.877667090919798,-6.87472630981199
"2317",0.00882916003089769,3.34574849648215,0.314104226343391,0.753838531556436,0.877667090919798,-6.87473844682055
"100505683",0.0144587107553283,0.781547614429384,0.314087887583323,0.753850918240192,0.877667090919798,-6.87474355777241
"50839",0.0174198309695447,0.513874693042721,0.314021718140169,0.753901083041004,0.877686011205632,-6.87476425361906
"54764",0.00978191085260782,3.15914053574045,0.313904880633924,0.753989663196371,0.877749650646488,-6.87480078630426
"253018",0.0103169698764863,1.73696732524706,0.313746963403329,0.754109393065447,0.87784954536406,-6.87485014219485
"84628",0.0132304637832205,1.73614193310897,0.313609332723913,0.754213746918242,0.877931532867544,-6.87489313743958
"107986084",-0.00976696687410692,1.69824037879183,-0.313499059608325,0.754297361082655,0.877986787553228,-6.87492757270024
"10584",-0.0109122022268337,1.83155672140329,-0.31345126750439,0.754333600163895,0.877986787553228,-6.87494249310249
"55749",0.00943490148578308,3.10496021640897,0.313412507346883,0.754362991036846,0.877986787553228,-6.87495459211783
"283537",0.00951771045604841,2.94777156177761,0.313017446174547,0.754662576664806,0.878266888141177,-6.87507782555033
"93587",0.0105228008885693,2.10956428428586,0.313005647266171,0.754671524670923,0.878266888141177,-6.875081503656
"100533496",0.00905727573007165,2.11320911601801,0.312947019896039,0.75471598674006,0.87827913740873,-6.87509977767138
"105373271",0.014877854330957,0.286467926942651,0.312878467681441,0.754767976694322,0.878300145541774,-6.87512114090154
"3696",0.0240627573869452,2.1489655621225,0.312711945262885,0.754894271855841,0.878407614569002,-6.87517301555083
"55614",0.014661744490282,2.643652706058,0.312617420455149,0.754965965000456,0.878451540968069,-6.875202449411
"348807",-0.0154625826639909,0.677608621840882,-0.312445209302684,0.755096585489337,0.878500381582832,-6.87525605099513
"995",0.0179593796821634,0.898940276901249,0.312426542315748,0.755110744642465,0.878500381582832,-6.8752618594162
"84680",0.0109074576257628,2.60381191513141,0.312370484817026,0.755153265485629,0.878500381582832,-6.87527930018829
"11213",0.0164352309990087,2.8028886548513,0.312345013476831,0.755172586303601,0.878500381582832,-6.87528722387293
"114004351",-0.0108233033303161,2.21404760716836,-0.312338317118238,0.75517766572926,0.878500381582832,-6.87528930688482
"105370033",0.013543452514395,0.388974464274736,0.312272303041808,0.755227740320876,0.878519144170455,-6.87530983925605
"101927983",0.0206743030141177,1.245073088502,0.312049734908555,0.755396575724301,0.878676047451342,-6.87537903272112
"64895",0.0133427966098193,2.5513450256251,0.311994952746235,0.755438134103982,0.878676380824487,-6.87539605620807
"55785",-0.0148836823548685,2.6358349936153,-0.311953925249081,0.755469258503883,0.878676380824487,-6.87540880349532
"3690",0.0208156117469304,2.13573102615101,0.311883473480533,0.755522705765014,0.878676380824487,-6.87543068902889
"146713",0.0153063175674784,0.419562340734793,0.311870339100562,0.755532670111565,0.878676380824487,-6.87543476862053
"171392",0.0153524937216249,1.89299164053229,0.311703765670387,0.755659043960015,0.878783861673641,-6.87548649211417
"284440",0.00883400511725259,2.3179111512567,0.311571771470007,0.755759188356003,0.878860831033627,-6.87552745864884
"8626",-0.0148190001563353,1.56505239272173,-0.311508292877696,0.755807351229263,0.878877347673137,-6.87554715408497
"106633809",-0.0257154196515505,0.655088662967691,-0.31136784278361,0.755913917803187,0.878958155986095,-6.87559071714258
"105374421",0.0175252613928942,2.34429648087787,0.311327182681261,0.755944769549401,0.878958155986095,-6.87560332492314
"166379",-0.0115628864932125,2.30358212676558,-0.311238140597076,0.756012333559076,0.878961729350449,-6.87563092912082
"83857",0.0124648359035558,3.21087239476296,0.311233613447261,0.756015768753516,0.878961729350449,-6.87563233238512
"1001",-0.0173101865798193,0.47474835931907,-0.311179365168694,0.756056932643878,0.878970100930936,-6.87564914594259
"105370165",-0.0278484393830132,1.22354299348823,-0.311083248568381,0.756129868161262,0.878981375511221,-6.87567892886052
"107986421",-0.0102606563706185,0.13323665379159,-0.311077068157765,0.756134558075979,0.878981375511221,-6.87568084362277
"400931",0.0160002983082488,1.8031399452767,0.310959299873169,0.756223926558204,0.879037200165805,-6.87571732233076
"105369360",0.0161287003135381,1.27529246254741,0.310924266294709,0.756250512430125,0.879037200165805,-6.87572817131375
"4060",0.0151158780486419,4.1436152972735,0.310851483931619,0.756305745588641,0.879061919331448,-6.87575070620514
"55529",0.0142838395041911,2.9072338240709,0.310642130806723,0.756464626718834,0.879183118988428,-6.87581549678822
"105369355",-0.0133191410195531,0.452530610453202,-0.310624558023089,0.756477963432547,0.879183118988428,-6.87582093322808
"100847010",-0.0221190930286491,0.552249993019495,-0.310531112596728,0.756548884268409,0.879226059763188,-6.87584983700207
"102723803",0.0185177265986972,0.373581534568873,0.310406802257767,0.756643233378796,0.879279609037121,-6.87588827419446
"107984214",0.0154975759167258,0.477131980538837,0.310367180921864,0.756673305965414,0.879279609037121,-6.8759005220198
"9300",0.0213467543242324,0.783418778852797,0.310336111839109,0.756696887653584,0.879279609037121,-6.87591012506344
"105375486",-0.01235030393718,0.179890632111929,-0.310114373502573,0.756865195503343,0.879435696117565,-6.87597863357677
"7508",0.00915083937407283,2.891115804669,0.309643794102246,0.757222421751526,0.879811272107816,-6.8761238622501
"11031",0.0121771113723458,3.04531917141319,0.309558282655683,0.757287340825185,0.879847200024951,-6.87615022886125
"80313",0.00877163082541797,2.22926605051587,0.309477374441921,0.757348766780869,0.879879066452186,-6.87617516941385
"386607",-0.0218934219493893,2.17763822745275,-0.30942142500363,0.75739124480305,0.879888917515956,-6.87619241243166
"105375847",-0.0144755578818837,0.354990298839442,-0.309347146359414,0.757447639896739,0.87991493493705,-6.87621529950322
"619189",0.00799217278128996,2.80523399917166,0.309266389925482,0.757508954646283,0.879926365835988,-6.87624017631339
"79962",0.0171960981481824,1.13716170867151,0.309244624629799,0.757525480325572,0.879926365835988,-6.87624687994644
"9851",0.00935080007513141,2.53067820776482,0.309136970120013,0.75760722052896,0.879938755012944,-6.87628003021973
"6196",0.00884906907473566,3.46476298202137,0.309097930640815,0.757636863204722,0.879938755012944,-6.87629204887795
"339751",0.0197271235524032,2.44103677642004,0.309087370946097,0.757644881242507,0.879938755012944,-6.87629529951536
"26819",0.0122670611844741,0.814169559125027,0.30905145974645,0.757672149022737,0.879938755012944,-6.87630635338832
"729375",0.0132577575877214,1.20202921879002,0.308905703994416,0.757782826138058,0.880027800783169,-6.87635120548529
"101929290",0.0185576062318201,0.474866797135032,0.308822659379497,0.757845886874287,0.880031488015361,-6.87637675060162
"170506",0.0123231005426378,3.07696550376964,0.308777317195265,0.757880318589338,0.880031488015361,-6.87639069528569
"6590",0.0276384228209088,1.41209789420578,0.308767183276034,0.757888014099164,0.880031488015361,-6.87639381162484
"7164",-0.00949003750501237,3.19335593185888,-0.308700889811278,0.757938356720807,0.880050458608932,-6.87641419538517
"677828",0.0145648563763257,0.346172273100142,0.308568785919284,0.758038678238717,0.880106042026333,-6.87645480134654
"109623469",0.018274013704496,0.52841707790455,0.308548291971075,0.758054241994165,0.880106042026333,-6.87646109920025
"392307",-0.0121106882899355,0.93953135601914,-0.308444233068767,0.758133269157664,0.880151327689613,-6.87649307037629
"8554",0.0124140974031755,2.99740405372077,0.308407369881803,0.758161265385802,0.880151327689613,-6.87650439368014
"57828",-0.0104391352280888,1.34997604489196,-0.308173326944435,0.758339019811769,0.88026020312723,-6.87657625335881
"11227",-0.0198722813622245,1.50692583873748,-0.308157247955901,0.758351232195502,0.88026020312723,-6.87658118819167
"400999",-0.0148888266040345,1.85338501220667,-0.308118914024737,0.758380347996083,0.88026020312723,-6.87659295229374
"105378975",-0.0160556476825523,0.397675735920285,-0.308104753899127,0.75839110313477,0.88026020312723,-6.8765972974518
"84129",0.00928047897663246,2.99272442511875,0.307913727665424,0.758536199229222,0.880381661937992,-6.87665589602229
"7357",0.0120878792045425,2.8675515026603,0.307877414781339,0.758563782053914,0.880381661937992,-6.8766670311354
"103091865",0.0135050030589729,1.10522987031741,0.307786424452752,0.758632898561626,0.880410932702023,-6.87669492697491
"23247",-0.00966226165049675,2.64314467751991,-0.307735082126969,0.758671899194659,0.880410932702023,-6.87671066388426
"80332",0.0112894388404768,2.89378348704154,0.307706521500574,0.758693594672266,0.880410932702023,-6.87671941685179
"107984546",-0.0200216209412125,0.90981793189939,-0.307665075599175,0.758725078518285,0.880410932702023,-6.87673211732291
"10251",-0.0109645342715263,1.99659441592172,-0.307608443065238,0.758768099347044,0.880419696807117,-6.87674946874572
"57545",0.00879858550318641,2.53760630348519,0.307549918205027,0.758812558470684,0.880419696807117,-6.87676739659884
"90527",-0.0135544078222287,1.25119550356545,-0.307507706516987,0.758844625593653,0.880419696807117,-6.87678032514166
"107985395",0.0126614329093592,1.00130488287956,0.307460743734237,0.758880302491705,0.880419696807117,-6.87679470676077
"2072",0.0136479418305219,2.5026919477603,0.307364466503852,0.758953444430505,0.880419696807117,-6.87682418330026
"107986633",-0.0243106308168707,1.53323647763308,-0.307362172650407,0.758955187100536,0.880419696807117,-6.87682488548119
"646127",0.0207612839238236,1.31886752343196,0.30734166582955,0.758970766451576,0.880419696807117,-6.87683116267593
"105372554",0.0157708770843781,0.603861684624966,0.307172718475077,0.759099122143546,0.88048986620378,-6.87688286200933
"55205",0.011867693587326,3.25176687832013,0.307172483832628,0.759099300414943,0.88048986620378,-6.87688293379218
"109616991",0.0179687591902251,0.653391318279545,0.306897591682773,0.759308160701667,0.880679312463078,-6.87696699238764
"158405",0.0107626710585341,2.43405554351742,0.306846589285149,0.759346913758691,0.880679312463078,-6.87698258001814
"57677",0.00976255706745895,2.37799507175037,0.306822128699341,0.759365499816529,0.880679312463078,-6.87699005487747
"440307",-0.0104030308293665,1.11164378643801,-0.306778375282441,0.759398745630836,0.880679312463078,-6.8770034239082
"107984019",0.0108411524829909,0.178323538446541,0.306506495913258,0.759605341859888,0.880879430359542,-6.87708645504838
"102723663",-0.0194096640322958,0.714332105865892,-0.306402768733685,0.759684166835803,0.880931366507329,-6.87711811363758
"79867",0.00925496198396515,2.18579464879728,0.306157653620941,0.759870446179948,0.881107896730904,-6.87719288272988
"105372493",0.0144683925660536,0.897923511515619,0.306072580698971,0.75993510206136,0.881143388949283,-6.87721881911683
"112268035",-0.0161034686900768,1.51056028853843,-0.30591388799842,0.760055713896862,0.881210096522203,-6.87726718090197
"147670",0.0161015700475367,1.1584084380701,0.305821651340488,0.760125819591349,0.881210096522203,-6.8772952786185
"8623",0.0106323541271724,2.87990354391846,0.305820080601357,0.760127013469667,0.881210096522203,-6.87729575703374
"115294",0.0112856151518993,3.40761350614463,0.305817686884396,0.760128832873325,0.881210096522203,-6.87729648610657
"7286",0.00871021284914753,2.37467341568912,0.305549570679349,0.760332629686053,0.881406873741324,-6.87737811225318
"105374538",0.0123555732103743,0.670040018493816,0.305242554205679,0.760566015454909,0.881637932454225,-6.87747149349171
"286046",0.0108645403834878,1.41918406607568,0.305086947897934,0.760684311636465,0.881732887498955,-6.87751878644747
"10277",0.0078997991957258,3.21358711180071,0.305045173302064,0.760716070791215,0.881732887498955,-6.87753147877303
"730005",-0.0175898203782154,0.769344716516254,-0.304978413904977,0.760766825496772,0.88175222552987,-6.87755175859686
"1871",0.0107495274118017,2.55391987405392,0.30489408835974,0.760830936581523,0.8817638569529,-6.87757736823709
"105371767",0.0135683656618154,1.13072720675506,0.304868735703319,0.760850212041026,0.8817638569529,-6.87758506644734
"286102",0.0152242179322865,1.40881352024535,0.304830773536627,0.760879074709126,0.8817638569529,-6.87759659227827
"10993",0.0235851453286283,0.810035251327189,0.30463176473189,0.761030386769189,0.881846101630399,-6.8776569906048
"25769",-0.0173235016248975,0.882288996645728,-0.304563580676819,0.761082231169266,0.881846101630399,-6.87767767511386
"81627",0.0103635021447444,2.98161906300358,0.304536407714201,0.761102892693638,0.881846101630399,-6.87768591709231
"105370886",-0.0158432129108317,0.352528826425063,-0.304508919993163,0.761123793726002,0.881846101630399,-6.87769425379447
"971",0.0163801637361264,1.61975788611276,0.304487573690493,0.761140025086103,0.881846101630399,-6.87770072735823
"113218504",-0.0151252374385739,0.497405527124581,-0.304468549741898,0.761154490657645,0.881846101630399,-6.87770649625375
"692106",0.0131779240990832,0.900146820802071,0.304293442344558,0.761287644079016,0.88195772482506,-6.87775957958724
"2515",-0.0118894196581898,0.151276870464678,-0.304252215656047,0.761318994304167,0.88195772482506,-6.87777207290999
"57476",0.0130922541005005,2.79921897051154,0.304066808069391,0.761459989646501,0.882045547378558,-6.87782823786585
"6453",0.0108189330262068,3.08426713281271,0.304062891284315,0.761462968297208,0.882045547378558,-6.87782942399677
"284353",-0.0155525781251188,0.512462683247016,-0.303960589324806,0.76154076851996,0.882096186246098,-6.87786039897892
"80094",-0.0125156626423908,0.226664885629647,-0.303857552410695,0.761619130131554,0.882114247570823,-6.8778915859666
"102724596",-0.0157405868457174,0.407364106237261,-0.303821270767113,0.761646723626574,0.882114247570823,-6.87790256510083
"105373074",-0.0141541388129854,0.648150444449533,-0.303789327235198,0.7616710180848,0.882114247570823,-6.87791223040147
"100996342",-0.0126810560477418,0.869331554438065,-0.303760818329868,0.761692700558932,0.882114247570823,-6.87792085561418
"100129215",0.0123969608224966,0.485684329003709,0.303542908776918,0.761858438105191,0.882240531893909,-6.87798675624291
"64799",0.0130483658918533,1.47807990957484,0.303527807089898,0.761869924547796,0.882240531893909,-6.87799132157399
"101929566",0.0141189583474695,0.966938510800713,0.303419450094104,0.761952343144977,0.882296493986219,-6.87802407189326
"102467080",-0.017808058939543,0.392063238041312,-0.30324310914151,0.762086477586277,0.882371956454597,-6.87807734502569
"28634",-0.0130827872264294,0.196957354058358,-0.303238116292759,0.762090275521391,0.882371956454597,-6.87807885292996
"107986985",0.0186613126428182,1.19234593007075,0.303199307158507,0.762119796855858,0.882371956454597,-6.87809057294014
"387597",-0.0131680184488492,2.40101687988327,-0.303131044774063,0.762171723537845,0.882392601107606,-6.87811118393186
"100130370",-0.0140020623656246,0.76926154701025,-0.303073482320232,0.762215511702825,0.88240382209211,-6.87812856060778
"105371348",-0.0117022667514925,1.18616521472761,-0.30256902787158,0.762599286610235,0.882652179219421,-6.87828070185988
"9583",0.0104749476135096,3.18105681675429,0.302566801614879,0.762600980415,0.882652179219421,-6.87828137272806
"441094",0.0183311851341719,1.3363879329473,0.302547423182691,0.762615724172366,0.882652179219421,-6.87828721208607
"100506476",0.0120851047179913,2.25416144539595,0.302534082077733,0.762625874580383,0.882652179219421,-6.87829123198201
"4285",-0.00853950254186586,3.01958893110794,-0.302522983209883,0.762634319042543,0.882652179219421,-6.87829457611983
"7518",0.0102252128870815,2.43439728593784,0.302522515843872,0.762634674633905,0.882652179219421,-6.87829471693657
"8349",-0.00872578723652098,3.52654487734843,-0.302336667910438,0.762776079422884,0.882776358799044,-6.87835069544518
"107984150",-0.0147069309283146,0.650482695380487,-0.302244527105516,0.762846188901317,0.882790982237373,-6.87837843606548
"105378567",0.0125489147565388,1.02330686090432,0.302160041750392,0.76291047511159,0.882790982237373,-6.87840386445443
"55605",0.012015059386404,3.26686467204237,0.302091075669919,0.762962953689663,0.882790982237373,-6.87842461659036
"140803",0.0153704495121553,1.2926957809254,0.302072607215719,0.762977007135646,0.882790982237373,-6.87843017300988
"107985353",-0.027680596864718,1.45177826681046,-0.301984004618107,0.7630444297825,0.882790982237373,-6.87845682527037
"105378924",0.0137692374463834,0.41982751766425,0.301967605699362,0.763056908831249,0.882790982237373,-6.87846175731952
"100507423",-0.0140391002379147,1.91698256410113,-0.301963615879133,0.763059944965278,0.882790982237373,-6.87846295723555
"84343",0.0125401389684217,2.54347106486545,0.301961437697404,0.763061602498069,0.882790982237373,-6.87846361230481
"105377884",0.0138677617290683,0.1889054520848,0.301846341596651,0.763149188834307,0.882852845515707,-6.87849821974418
"66035",0.00835903660159254,2.85303461281022,0.30159460511514,0.763340767030554,0.883035001374519,-6.8785738666867
"105378651",0.0171312098831839,0.831462398175917,0.301459720268401,0.763443424025599,0.883114281222121,-6.87861437371237
"53340",0.0101778760870786,1.83761110025619,0.301366930183595,0.763514046339512,0.883156499475578,-6.87864222882718
"100287362",-0.0344074089964289,1.17379607762689,-0.301262945131838,0.763593191475842,0.883183107558796,-6.87867343443638
"105377347",-0.0195153936593149,1.15921825583849,-0.301247034027842,0.763605301960418,0.883183107558796,-6.87867820836312
"105379035",-0.0166287285337246,0.922933137474725,-0.30110386142461,0.763714278142969,0.883252968114433,-6.87872115417328
"105370680",0.012969843217185,0.293146884995403,0.301061877090814,0.763746235518741,0.883252968114433,-6.87873374385567
"57096",-0.0136005892305969,1.34835512146903,-0.301033165631801,0.763768090163558,0.883252968114433,-6.87874235244196
"102723619",-0.0131900887265367,0.36694782139061,-0.300796218868768,0.763948457016553,0.883416822929357,-6.87881336512199
"203414",0.00969611556408337,1.77554401917269,0.300715797899382,0.764009677407512,0.883416822929357,-6.87883745450077
"340542",0.0153619686231014,1.45754423755241,0.300712504753879,0.76401218434331,0.883416822929357,-6.87883844079578
"56906",0.0112095496709824,2.2193508565992,0.300464103339961,0.764201289284619,0.883596004408968,-6.87891280576342
"114819",-0.00989082912877331,1.99489235493293,-0.300291078615676,0.764333019265584,0.88370883392572,-6.87896456862577
"101410535",-0.010170562845699,1.32121997529825,-0.30013222673029,0.764453965011505,0.883809185369567,-6.87901206525305
"9617",0.0101747433279722,2.48934666965475,0.299972896287528,0.764575280943135,0.88382590366181,-6.8790596797508
"170958",-0.00950849711605705,2.07315777054205,-0.299970849629877,0.764576839328458,0.88382590366181,-6.87906029121209
"112267929",-0.0121199445748904,1.40406391688447,-0.299913551971931,0.764620467840677,0.88382590366181,-6.87907740782094
"55117",-0.0121812603665419,0.14996870756554,-0.29986461080388,0.764657734015766,0.88382590366181,-6.87909202549756
"105371372",-0.0175087710416295,0.716721427047459,-0.299864551774311,0.76465777896407,0.88382590366181,-6.879092043127
"119467",-0.0110050118766445,0.203036031752587,-0.299810213505643,0.764699155397866,0.88382590366181,-6.87910827000696
"101927230",0.0133225069822253,0.198366378611316,0.299775586977281,0.764725522477762,0.88382590366181,-6.87911860889458
"23167",0.01339883148443,3.37916963699088,0.2997544301039,0.764741632948181,0.88382590366181,-6.87912492538712
"26805",-0.028786205503564,0.926858841582167,-0.299596611464277,0.76486181143806,0.883925322855095,-6.87917202889713
"54360",-0.0175760798548216,1.25846038719048,-0.299401170408777,0.765010647220199,0.884057849969134,-6.87923032707823
"54986",-0.0108923529896511,2.0818883606191,-0.299266569789369,0.765113155793743,0.884136831217273,-6.87927045504626
"80263",0.00945691575618016,2.78151972032317,0.299175507666827,0.765182508856787,0.884138285060359,-6.87929759282668
"100873941",-0.0322881310007926,1.50999249675962,-0.29917520429747,0.765182739906566,0.884138285060359,-6.8792976832212
"84692",0.0200617996363208,1.14941135578275,0.299122474338237,0.765222900002954,0.884145214164759,-6.87931339369567
"400927",0.00926666687763278,1.62300871595136,0.298913201876324,0.7653822919968,0.884289898074874,-6.87937571749666
"112268021",0.0145723303629702,1.72338099716917,0.298842353031171,0.765436256164171,0.884290553832843,-6.8793968072439
"374286",-0.0122827221717968,1.19679079278916,-0.298822737234624,0.765451197332433,0.884290553832843,-6.8794026454428
"107987228",0.0132652715334966,1.52037306799775,0.298744717946964,0.765510624763767,0.884308439902129,-6.87942586233289
"401320",-0.0106238238022734,2.73494494493522,-0.29868818223271,0.765553688989033,0.884308439902129,-6.87944268238175
"5165",0.00787544504850286,3.01261406148047,0.298667834470338,0.765569188408316,0.884308439902129,-6.87944873530536
"100506319",0.0137613732508836,0.40963567334985,0.298615690483903,0.765608908269951,0.884314850755437,-6.87946424488826
"100132341",-0.017098957052028,1.44840200227467,-0.298104761207355,0.765998133496626,0.884724938407314,-6.87961607136374
"107984969",-0.013226034364266,0.857667538450041,-0.297990388069202,0.766085270966844,0.884753465233018,-6.8796500226255
"922",-0.0195224152188695,0.9796572664696,-0.297953164292491,0.766113631292195,0.884753465233018,-6.87966106956496
"107986334",0.0143210668906379,0.427403422294453,0.297937727579506,0.766125392421636,0.884753465233018,-6.87966565033016
"643314",0.0276661149126818,1.78305190640458,0.297739531752381,0.766276401341654,0.884839584496951,-6.87972444286045
"105375546",0.0113451411243562,0.249688734420644,0.29767259239222,0.766327405653323,0.884839584496951,-6.87974429082907
"360200",0.0110199980252494,1.68528663310879,0.297645186925927,0.766348287488434,0.884839584496951,-6.87975241544719
"5364",0.0086981087555541,3.00321644661022,0.297635747137707,0.76635548025742,0.884839584496951,-6.87975521379161
"112268093",-0.0159165661155083,0.374511921830798,-0.297615490355978,0.766370915243399,0.884839584496951,-6.87976121844184
"221262",-0.0127582816141655,1.60423709385971,-0.29749687488113,0.766461298121358,0.884904460893145,-6.87979637103737
"105371589",-0.0154839059243095,0.3671273139769,-0.297375367324793,0.766553888039173,0.88497187948672,-6.87983236620925
